/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_231.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_231.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_231.jpg,0,0,0,1.224199E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_313.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_313.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_313.jpg,0,0,0,1.460376E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_380.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_380.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_380.jpg,0,0,0,8.751304E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_446.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_446.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_446.jpg,0,0,0,6.523609E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_530.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_530.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_530.jpg,0,0,0,3.639529E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_613.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_613.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_613.jpg,0,0,0,1.835962E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_680.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_680.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_680.jpg,0,0,0,1.763427E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_746.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_746.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_746.jpg,0,0,0,5.080201E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_830.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_830.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_830.jpg,0,0,0,4.818311E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_897.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_897.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_897.jpg,0,0,0,1.098418E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_17_981.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_17_981.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_17_981.jpg,0,0,0,7.050028E-07
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_18_063.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_18_063.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_18_063.jpg,0,0,0,5.203301E-06
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_18_130.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_18_130.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_18_130.jpg,0,0,0,1.131705E-05
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_18_210.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_18_210.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_18_210.jpg,0,0.08553314,0,0.06083713
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_18_295.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_18_295.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_18_295.jpg,0,0.3064499,0,0.2052413
/home/hesl/Desktop/self_driving/data/IMG/center_2017_07_13_21_22_18_378.jpg,/home/hesl/Desktop/self_driving/data/IMG/left_2017_07_13_21_22_18_378.jpg,/home/hesl/Desktop/self_driving/data/IMG/right_2017_07_13_21_22_18_378.jpg,0,0.5507462,0,0.5891333
